,entity,word
1095,plot,post apocalyptic australian wasteland as he helps a small community escape bandits a girl who likes books lives in a large castle with a monster
1096,plot,an elite special forces operative who unbeknownst to him is being followed by a technologically advanced e t a elephant wit giant ears
1097,plot,a practically one man show in the moab desert common maid who becomes a queen
1100,plot,puppet who just wants to be a real boy andy s toys are mistakenly delivered to a daycare center rather than getting stored in the attic
1101,plot,a vampire who protects his ancestors
1102,plot,an ousted middle eastern ruler stuck in america a wooden boy that wants to be a real boy
1103,plot,a mentally challenged man who was also extremely smart three filmmakers following a group of jewish and palestinian children from 1995 until 1998
1104,plot,a clown fish who searches the ocean for his lost son the story of a murdered man who is able to communicate with his girlfriend through a psychic
1105,plot,little boy and his dog in it
1106,plot,big boat that sinks a man who is held captive by a race of monkey people
1110,plot,the kid with the dog that he has to shoot an all female baseball league during world war ii
1112,plot,a genie flying carpet a princess and a street rat young roman officer searching to recover the lost roman eagle standard of his father s legion in the northern part of great britain
1113,plot,two inept burglars have met their match when they try to rob a house
1114,plot,a full sized santa s helper killer robots from the future
1115,plot,america s gun culture and the events leading up to 2001 s tragic attack on the world trade center and pentagon gory movie asking to play games and cut up bodies
1118,plot,an in depth examination of the way that the vietnam war affects the lives of people in a small industrial town in the usa focuses on a photographer and the decadence of modern life
1120,plot,story of a naive man who is appointed to fill a vacancy in the us senate
1127,plot,bumbling secret agent what gets himself in too much trouble a machine sent back in time by to protect himself
1128,plot,actions of an ogre cause to rule over his kingdom a man and a woman who are theives from the 30 s based on a true story
1129,plot,army dispatch rider who discovers a woman and her son living in the middle of warring apaches a man who steals from the rich and gives to the poor children s story
1130,plot,chronicles the violent battle between nature and industry featuring wolf and boar spirits and quirky forest creatures a pride of lions in which the evil uncle scar plots to overthrow his powerful brother
1132,plot,a group of people hide from bloodthirsty zombies in a farmhouse a woman suffering from parkinsons who befriends a drug rep
1133,plot,convicted killer on death row anne sullivan s struggles to teach hellen keller how to communicate
1137,plot,the titular horse was a racehorse during the 1930 s with a slight limp that is turned into a winner murder kidnapping and corruption in mexican border town
1139,plot,an ex cage fighter who comes to the aid of a young girl the mathmatician and his accomplishments and struggles with his inner self
1140,plot,she has to choose between one or the other two brothers or cousins that are a boxing crew one of the brothers is the boxer and the other is the trainer he quit boxing after something happened
1141,plot,toys with the heart of young scarlet
1143,plot,the leader of a small african nation fighting sea machines
1144,plot,bounty hunters just before the civil war grouch who hates the who an impersonates santa to stop them from singing
1148,plot,four women living in new york city as they seek to find true love newspaper editor trying to sabotage his ex wife s upcoming nuptials
1151,plot,two animals who share a bond with each other two married men are given time to be unmarried by their wives
1152,plot,to fight the evil umbrella corporation a famous australian man who is a robotic assassin from the future
1156,plot,in idaho a nerd his brother and his immigrant friend a bored couple who looks for a night on the town but becomes overwhelmed in troubling circumstances
1158,plot,series of psychopaths who all cross paths the start rise and issues that the creator of facebook had to deal with
1160,plot,general who became a slave who subsequently became even more powerful than the roman emperor the main characters go to thailand for a wedding
1164,plot,acting as a freed slave a clown fish loses his son
1166,plot,follows different soldiers after they come back from world war ii a little girl creates a fantasy world during the spanish revolution with fantasm characters
1167,plot,the grumpy villain who plots to stop christmas from coming a president takes on the dangerous task of hunting vampires
1169,plot,comes back from the shadows to save gotham city moves in next door
1170,plot,a secret agent who has kept his job from his wife but is forced to reveal his identity and try to stop nuclear terrorists when he and his wife are kidnapped by the terrorists has save his dad who is captured by
1171,plot,harvard law student iv a chemistry they can not deny and a love they can not ignore a writer discovers a drug that gives him super human abilities
1172,plot,a shy parisian waitress who decides to make life a little nicer for everyone around her a rouge solider who steals a nuclear bomb
1173,plot,the lives of people haunted by a spirit grandmother of a girl who does n t know she is royalty
1175,plot,baby boomers meeting up for a friend s funeral and spending the weekend partying and talking about their lives illusionist
1178,plot,examines a murder from four distinct angles as the people involved relate the incident from different points of view main character is a robot who has a pet cockroach
1180,plot,white dog that runs across the country to be reunited with his owner youngsters from rival nyc gangs that fall in love
1182,plot,a young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own about a boy struggling to make the right choices
1183,plot,popular singer reality show judge has great music and dancing space travel
1185,plot,reorganizes the rabbit gang during the civil war cops went undercover as high school students
1187,plot,average people including teens dress up as superheros and do superhero things could understand what animals said
1188,plot,william wallace s struggles to free scotland from its oppression which ultimately costs him his life huge shark that was attacking people
1190,plot,a girl transported to a strange world marked as a murderer
1193,plot,a world where the humans are inferior and the monkeys rule two star crossed lovers from rival families
1195,plot,bemused journalist two high school gangs who are involved in an ongoing battle
1196,plot,focusing on a robot child created by a scientist named
1197,plot,children brutally murdering each other
1198,plot,the 1904 world s fair as the backdrop
1199,plot,about suspect memories of mars was recently remade an english man
1201,plot,story of a german businessman who sacrificed everything to save jews he employed
1202,plot,a group of friends in their late teens going on a snowboard vacation vampire named and a human named
1203,plot,gives instruction to soon to be parents two people wake up in a room with a dead body between them and have to play a game while the secretly watches
1204,plot,teenagers are randomly selected to take part in a televised fight to the death curse enacted upon anybody who says a certain man s nickname three times while looking into the mirror
1210,plot,a couple who are trying to keep their romance alive although one is in new york and the other is in california a loser high school kid who practices some sweet dance moves to perform at the school talent show
1211,plot,attempt to fight off invading russians a man who unsuspectingly must stop a gang of terrorists trying to hold an entire la skyscraper hostage
1212,plot,guy who finds out he has a terminal lung disease a world war ii business man who purchased people so they could provide him with cheap labor
1213,plot,a pig befriended and saved by a kindly spider a young play write set around the enlightenment in europe
1214,plot,a protective robot from the future the king of england who had a stuttering problem
1217,plot,a farmer who joins a confederate guerrilla unit and goes on the run from union soldiers invasion of planet earth by martians
1220,plot,famous historic figure known for his peaceful teachings friends go away for a spring break and they awaken a bunch of zombies
1221,plot,features a moody central character it takes the couple a long time to finally get married
1222,plot,two olympic runners from the 1920 with different religious backgrounds suffers a major identity crisis
1224,plot,about a failing baseball manager that in last ditch attempt uses computer generated statistics to put together an unbeatable team a us army major
1225,plot,talking pig who is adopted by dogs a man haunted by the ghost of his father
1226,plot,a man who ties thousands of balloons to his home and sets out to fulfill his lifelong dream to see the wilds of south america and the gang try to escape from a daycare
1227,plot,a trek to space a hard luck prostitute who falls for a wealthy businessman
1228,plot,a cursed motorcycle riding marvel comics super hero four interweaving stories of different characters in the fictional basin city
1229,plot,revolved around a farmer becoming a confederate guerrilla a man trying to help a counterespionage agent
1230,plot,a little blond boy with glasses and wants a bebe gun one is a drug rep and the other has a terminal illness
1232,plot,a human girl and vampire boy have a hybrid baby girl a killer that dons a hockey mask
1235,plot,four people commit an armed robbery and then turn on each other to try to take all of the money for themselves a sled
1236,plot,a young boy sees dead people everywhere a clownfish dad traveling the oceans to find his son
1237,plot,an alien who befriends a kid named and has to go back home takes place during a presidential campaign
1238,plot,plastic surgeon that must rely on his assistant to help him cover up a lie
1239,plot,about a love story between buttercup and westley
1241,plot,an archeologist and adventurer on a race against the nazis
1242,plot,a poor boy who gets a job working for his rich uncle and ends up falling in love with two women plays a soldier
1244,plot,a poor boy who becomes a thief and is saved by what turns out to be his grandfather
1245,plot,a story about a man who gets entangled in a bitter land feud about a marine searching for his good luck charm
1246,plot,a man and a woman that fall in love over the internet a psycho girl who moves in with a normal person in college
1249,plot,a group of strangers who go through a crazy journey to help their friend getting married british secret agent that has no idea what he is doing
1251,plot,a creation brought to life a robot sent back in time to protect
1252,plot,a newly married women and the ghost of her husband s ex wife has a talking teddy bear best friend
1253,plot,a sports agent who shouts the memorable line a clawed killer who can kill you in dreams
1254,plot,city state on the mediterranean sea near france and italy talking lion know as
1256,plot,a single dad who decides to buy his family a zoo
1257,plot,the story of a small time grifter and nightclub tout takes advantage of some fortuitous circumstances and tries to become a big time player as a wrestling promoter
1258,plot,he wore the long coat and slowed down time
1259,plot,blue color creatures live on the moon pandora a fictional television network ubs and its struggle with poor ratings
1260,plot,ride down a river together on the boat of the title what lovable creature from the woods who has a thing for honey and a love for all creatures
1263,plot,happy go lucky honest person who interacts with all of his sisters and ca n t seem to catch a break in his life dropped out of a space ship on to an alien planet
1264,plot,he goes to jail and puts a football team together machine sent from the future to protect a boy named
1265,plot,a group of scientists who discover an alien in antarctica a furry green villain who turns out to have a heart of gold
1266,plot,accidentally overdoses on illegal drugs lowered into a vat of molten metal voluntarily
1268,plot,takes place at an inn in vermont servants at an upscale house in england
1269,plot,a board game coming to life pilot under scrutiny for operating a plane under the influence of drugs and alcohol
1273,plot,this man takes a pill that increases his intelligence but it wears on his life
1275,plot,professional con men a red ryder toy rifle as the object of desire
1277,plot,a shark that terrorizes amity island during one summer forcing the sheriff who hates water to hire a boat to track and kill it
1278,plot,rescuing his kidnapped wife and daughter
1280,plot,story of wolfgang amadeus mozart two women try to kill each other over a pair of red shoes
1282,plot,a man who gets involved in an underground club has an alter ego singing a cabana song in front of a crowd of police
1283,plot,on both sides of the abortion debate trying to cut off his arm and drinking his own urine in an attempt to survive
1285,plot,mermaid with red hair who falls in love with a human the story of a vigilante known to rob from the rich to give to the poor
1286,plot,the autobots learn of a cybertronian spacecraft and race against the decepticons to reach it and to learn its secrets an evil puppy hoarding villain out to make the ultimate fur coat
1287,plot,head off to a new home at the daycare center former cia agent tasked with watching his girlfriend s kids
1288,plot,about a family who lives in st louis on the brink of the 1904 worlds fair sneaky young cops one of whom is a rat
1289,plot,a guy who provides a safe place for his co workers and boss to have affairs track down a murderer killing using sins
1290,plot,a contract killer astronaut and cowboy trying to save their friends
1291,plot,police being unable to catch a child murder so other criminals join in on the hunt they fall in love when emails first became popular
1292,plot,a young man who dates the daughter and has an affair with the mother story of a nerdy student stricken by love who gets bitten by a spider in a lab
1293,plot,a former cia spy tasked with looking after his girlfriend s three children
1295,plot,a wicked scheming woman duping an insurance company in cahoots with battling aboard a blimp name spirit of adventure
1296,plot,a man s wife dies and he attaches balloons to his house to get to south america boy and his trials in school
1297,plot,teenagers that have horrible dreams when they fall asleep and they do not know if they are real takes place in the future
1299,plot,during the invasion of normandy in world war ii
1300,plot,young woman comes of age in the 1900 s in a brooklyn tenement
1305,plot,who comes back in time to kill sarah conner modernization of
1306,plot,a rookie and a veteran hunt a serial killer who uses the seven deadly sins as his modus operandi a famous skeleton trying to become some new when he kidnaps santa claus
1307,plot,a live performance from the cast of a famous television show several superheroes teaming up to fight a demi god from another world
1308,plot,details the kings ordeal to conquer his incessant stammer
1309,plot,a quietly troubled young man returns home for his mother s funeral after being estranged from his family for a decade parody of the tv show macgyver
1310,plot,super hero is created in 1941 and ends up frozen for over 65 years based on the
1314,plot,a criminal mastermind use a trio of orphan girls as pawns for a grand scheme in which he finds their love is profoundly changing him for the better possessed little girl that had the scene with her head spinning around
1316,plot,a treasure hunt for a sunken ship
1317,plot,aliens in a small california town who inhabit citizens bodies
1323,plot,ridiculous stunts and pranks for laughs mostly at the expense of another person s pain
1324,plot,company travel across the land to defeat the dragon
1327,plot,superhero a san francisco cop
1329,plot,a hillbilly sharpshooter who says he s a pacifist but becomes a war hero
1332,plot,an alien comes to earth to warn of destruction two criminals hired by a car salesman in a small north dakota town
1333,plot,an elderly man concerned with the rapid changes to his neighborhood
1337,plot,an ex con out for revenge against puppetmaker and his wish to have a real life human boy
1338,plot,leaves prison expecting a share from his ex partner only to find that prohibition bootlegging did n t prepare him for big business
1339,plot,three guys who hit each other to make people laugh a man visited by his guardian angel
1340,plot,bank robber who develops feelings for the manager of the bank him and his crew robbed a nun who comforts a death row inmate
1341,plot,a cyborg sent back to the future to save a little boy who will be a great leader in the future the infamous wood chipper scene
1342,plot,shows the weather with food instead of rain
1345,plot,a jockey and chronicles the career of an undersized race horse scottish warriors
1347,plot,atlanta burns from the union onslaught faces tremendous hardships a journalist investigating a series of mysterious videotapes which cause the death of whomever views them
1350,plot,where they steal the vintage car made of gold from a highrise apartment involves teenagers who are terrorized by a chainsaw wielding serial killer and his cannibalistic family in a rural town
1351,plot,archaeologist about a creature who was made from left over body parts and is on the run from misunderstanding villagers who are out to kill him
1352,plot,german fighter pilot on the western front during world war i a young man cast away at sea who forms a unique bond with a bengal tiger
1356,plot,unemployed actor that dressed up as a woman in order to get a role on a soap opera
1357,plot,perfect guest monthly event with his fellow executives a group of aspiring young directors who witness a train crash that leads to mysterious events happening around town
1358,plot,people who make a living committing various cons
1365,plot,the bonds of loyalty are tested when a hitman s son witnesses what his father does for a living
1366,plot,involves a girl who is attending a dance school
1371,plot,takes place in a hotel that is vacated for the winter a stranger who comes to help a small settlement called lago
1375,plot,a woman who schemes to have her husband killed so she can collect the insurance money a puppeteer who discovers a portal into a famous actor s head
1377,plot,about african american pilots during the wwii era a movie star with a sense of emptiness who befriends a young wife in tokyo
1381,plot,dark and sorrowful time when a pretty happy child wearing red we see near the end laying limp in a wheelbarrow dead about pot growers who face off against a drug cartel who kidnapped their girlfriend
1382,plot,a family who heads to an isolated hotel for the winter where an evil and spiritual presence influences the father into violence while his psychic son sees horrific forebodings from the past and of the future fairy tale with swordplay giants an evil prince a beautiful princess and yes some kissing as read by a kindly grandfather
1385,plot,took place in a motel and had a secretary theif murdered a goldfish princess longs to become human
1395,plot,about soldiers in a prison camp during wwi plotting an escape researchers in antarctica are attacked by dogs that have been infected by aliens
1396,plot,forces of good and evil a doctor who brings the dead back to life
1397,plot,a group of humanoids live in harmony with nature and worship a mother goddess call eywa a robot searching for plant life on a future earth who wants to be loved
1398,plot,world war i addresses social class as well as war by focussing on the relationship between a german and a frenchman
1399,plot,scottish tribesman trying to defend his country from the british two new lovers whose parents have split in the wake of his brother s suicide who lives each day to the fullest since witnessing her mother s murder
1400,plot,five men who follow up on the massacre at the 1972 olympics small town teen obsessed with the italian cycling team vies for the affections of a college girl
1403,plot,friends that reunite after the death of a former coach intelligent alien befriends two traveling sci fi nerds in this film
1407,plot,a lion cub who runs from home after his father is killed about a music student and a law student coming together
1410,plot,who must face the evil scar in order to claim his right to the throne man s place in the cosmos is considered and a rouge a i turns homicidal
1411,plot,his relationship with a stuffed animal that comes to life a country bumpkin who s joined the air force and is driving everyone around him crazy
1412,plot,a magician who dazzles the hearts and minds of those around him about animals in a kingdom and lions elephants and other talking safari animals
1413,plot,the story of who fights against the evil empire and its leader darth vader a blue alien who is tired of being bored and tries to make a superhero to fight him
1414,plot,super villain that adopts a trio of girls which a results in a change in his heart naive young woman who comes to new york and scores a job as the assistant to one of the city s biggest magazine editors ruthless and cynical
1416,plot,a young boy his parents forgot about on a family vacation an israeli film director who interviews fellow veterans of the 1982 invasion of lebanon to reconstruct his own memories of his term of service in that conflict
1417,plot,hears a voice telling him to build a baseball field in his corn
1421,plot,for the one armed man who murdered his wife a little boy who has the ability to see the dead
1422,plot,politician battling forces greater than himself in order to romance a ballerina rich woman s ex husband and a tabloid type reporter
1425,plot,amusement park that s a blast from the past about a homicide investigator who digs deeper into a case involving a trained military sniper who shot five random victims
1427,plot,a story set in ancient rome a song and dance number about the spanish inquisition and hitler on ice three men who are reunited by circumstance when one loses a daughter
1429,plot,one man saving jews from the nazis an avon lady takes a half robot boy to live with her in 1960 s suburbia
1430,plot,a couple who act as partners in crime as government agents
1431,plot,movie a young man who becomes involved with a married woman named
1432,plot,all shot on cell phones and video cameras about boys trying to lose their virginity the life of
1434,plot,a girl possessed by the devil and the priest who seeks to free her
1436,plot,amnesiac assassin about christina crawford s account of her adopted mother joan crawford
1437,plot,the daily life of an eskimo divorced pair of actors who are brought together
1438,plot,a family s struggles to live in the canadian arctic basketball coach in indiana with a checkered past
1439,plot,screams used to power a world filled with only nonhumans fall in love a princess and a newsman
1442,plot,a pair of men transporting nitroglycerin by truck a love triangle concerning two friends and an impulsive woman
1443,plot,musician with outfit changes a a mute woman with a young daughter who are sent to 1850 s new zealand for an arranged marriage to a wealthy landowner
1444,plot,set in the middle east an evil spirit who must be defeated to protect the children of the world
1445,plot,a ship that hits an iceberg and sinks pair of notorious depression era bank robbers
1446,plot,is chosen by lead the fight against a man who moves to england with his wife and starts being harassed by the townspeople
1447,plot,famous poet edgar allen poe
1448,plot,one guy is a cop but he really is in the mafia and the real cop is undercover in the mafia violent undercover battle
1450,plot,a ship that crashes into an iceberg and sinks about penguins
1451,plot,a businessman who learns what life would be like if he never lived a young man who must fight his new girlfriend s seven evil exes
1452,plot,texas as a retiring sheriff chasing down a guy who came across a bag with 2 million dollars and the hitman chasing him an attorney must defend an unpopular but innocent man
1454,plot,a teenager obsessed with the italian cycling team future about virtual reality and a cop chasing a murderer
1455,plot,about the puppets that jim henson with kermit and miss piggy goes into the global financial crisis
1461,plot,cannibalistic family that lives deep in the rural areas of texas leads a team of bank robbers in boston
1462,plot,a sorcerer and apprentice of merlin a robot boy who must save metro city after returning from a journey to find himself
1463,plot,when a young woman realizes her brother is about to marry the girl who bullied her in high school she sets out to expose the fianc e s true colors about an all girl college cappella group
1466,plot,main character is trapped in the middle ages where he must battle a host of the undead in order to return to the present in and around a circus and has a love triangle between characters
1469,plot,as dancers for a chorus club
1470,plot,trying to make it as a singer in dancer in a club people who are in the future and everything is run by ape people
1471,plot,vietnam war
1472,plot,took place in mississippi and had a mixed race couple in love supercomputer
1473,plot,three high school friends with telekinesis
1475,plot,one of the guys gets a face tattoo an ensemble cast of wedded couples as they go on a vacation to jamaica
1478,plot,a gunslinger that tires to settle down but is forced into action by a range war some kids who decide to make a movie by some train tracks and end up catching the train derailing and have an alien encounter
1484,plot,a mythical land and a trip on a yellow brick road inuit eskimos living in the arctic circle
1489,plot,futuristic humans taking on the attributes of the na vi inhabitants of pandora middle aged men take an unlikely trip back through time
1497,plot,grandson of the great scientist returns to his family estate attempt to get married all while dealing with her dramatic best friends
1498,plot,a young boy fighting cancer writes to heaven and touches lives in his neighborhood and community and inspires hope among everyone he comes in contact with young man survive a disaster at sea only to be taken on an extraordinary adventure
1499,plot,criminal time travelers
1500,plot,must fix his parents up on a date to ensure his future birth escort his mother to the enchantment under the sea dance
1502,plot,a girl who loses her arm during a shark attack while surfing with her friends fake his death in order to capture the joker
1503,plot,back to the 1990 s and pfizer s release of viagra go in drag to find work and ends up becoming an icon
1504,plot,a knight who challenges death to a game of chess who ties balloons to his house in order to see the world
1505,plot,a member of congress and gives an exhausting filibuster speech act as a captain of a boat and confronts a shark that is attacking people
1513,plot,bickering couple an average joe who meets the perfect woman but his lack of confidence and the influence of his friends and family begin to pick away at the relationship
1515,plot,about the singer that sings the song i kissed a girl stalked and romanced
1516,plot,an underdog boxer and his journey in philadelphia legendary film director who is known for his bad taste
1517,plot,1940 features an iconic moment where two of its leading characters kiss in the rolling surf on a honolulu beach a cancer patient given even odds on living or dying
1519,plot,child psychiatrist troubled school boy charming crook who disrupts paris trip
1520,plot,flew threw the air won an magical person try to save a struggling orphanage
1522,plot,a scotsman who fights for his country s independence from england a young boy from a poor family whose luck changes when he is invited on the tour of a lifetime
1524,plot,a best man highlighting the transformative power of art and the beauty of the human spirit
1525,plot,tells the story of a small waste collecting robot who inadvertently embarks on a space journey that will ultimately decide the fate of mankind
1527,plot,three men plotting to kill their terrible employers while solving a murder case at the same time a no nonsense woman with magical powers
1528,plot,story of a secret military project that endangers neo tokyo when it turns a biker gang member into a rampaging psionic psychopath about a deadly disease that threatens the world s population
1529,plot,a few friends who have a raucous bachelor party in asia and have to piece their memories back together the day after plays an attorney whose client may not be as innocent as he leads others to believe
1530,plot,ends in a massive shootout in a hospital rides a motorcycle through a wall
1535,plot,stray yellow dog and a boy in post civil war texas involves sex friendships and falling in love
1536,plot,strict father of a son who is ready to marry into a crazy family
1537,plot,ninja expert looking for revenge on the ones that killed her family girl who still continues to live her dreams of surfing on the seas after a horrible accident
1538,plot,story of the life and career of the legendary popular music pianist about a marine who goes to find the woman whose picture he found at war
1539,plot,the doll are the focus heavyweight championship bout in zaire
1543,plot,guy who is into animals
1544,plot,a film crew goes to an exotic location only to discover a giant gorilla two ogres that fall in love
1546,plot,two people who share a new york city dwelling
1548,plot,about a danish prince who goes crazy when his mother marries his uncle playing the general manager of the oakland a s
1549,plot,adventures of a group of people who go back in time with the use of a pool staple cabaret owner trying to impress his son s fiance s family
1551,plot,bear a piglet an owl and a kangaroo
1552,plot,bear pig donkey rabbit own and kangaroo a young recruit in vietnam is what movie
1555,plot,main character goes to washington dc and gives some powerful speech in court about a loveable great dane that first appeared in the sunday funnies
1557,plot,about seeing aliens a clueless man who creates trouble wherever he goes with his ineptitude
1558,plot,a group of teens who go to a cabin in the woods and find themselves fighting off zombies plays the monster
1559,plot,a group of people that control people s destinies and who tried to stop character from becoming romantically involved with
1564,plot,pizza delivery driver youngster in a new town who learns to deal with the local bullies when he begins to study martial arts with his kindly old neighbor
1565,plot,as two friends from out west who develop a complex and intimate relationship together
1566,plot,a pair of incompatible police detectives an unethical woman who after a loss of her rich husband has to become the head of a classroom falls in love
1568,plot,a deformed baby is abandoned at a church as a baby and he grows up ringing bells ex fighter helps the young boy train to use his robot for fighting matches
1569,plot,a man transforms into a big shaggy sheep dog the man built a giant ship to transport animals through a storm
1570,plot,child prostitute a close group of women friends
1572,plot,story of a boy who wins a golden ticket to go on a sweet tour
1573,plot,multiple scenes with women and dances and costumes story about crash landed astronauts
1576,plot,young boy who finds out that he is the son of poseidon and has to recover zeus lightning bolt a test pilot that gets superpowers from a ring
1579,plot,a clownfish seeking his father and his friends with the help of some comedic sea creatures a mysterious stranger with a harmonica who joins forces with a notorious desperado to protect a beautiful widow
1581,plot,social worker fights to save a girl from her abusive parents only to discover that the situation is more dangerous than she ever expected
1586,plot,told the story of boxer jake lamotta and his volatile relationship with his wife vickie famous young wizard must avoid the clutches of a convicted murderer who has broken out of prison
1589,plot,young wizards and witches
1591,plot,examines class relationships among french officers who are prisoners of war
1593,plot,about two men who team up against a third in a race to uncover buried treasure
1594,plot,true love told as a fairy tale a young boy named and his unusually tall and sturdy friend
1595,plot,relationship between southern white women and the black women who raised their children the mortal son god of thunder the trials he faces against the forces of evil
1596,plot,an ambitious scottish lord siezes the throne the story of the pumpkin king who stumbles upon holiday magic and decides to spread some cheer of his own
1597,plot,fat panda and all his animal friends learn kung fu and fight bad guys cia s brazen plan to rescue americans trapped in iran during the 1979 hostage crisis by faking a b movie science
1599,plot,a middle eastern tyrant
1602,plot,famous outlaws talking animals who escaped from the nyc zoo
1603,plot,a stingy old man and learning about christmas about an important battle in the korean war
1604,plot,rob banks and eventually fenway park a group of outlaws reaching retirement age
1605,plot,a young woman spends the evening at the bates motel with a boy and his mother volunteers in an aversion therapy program that fails
1607,plot,unintelligent man who has accidentally been present at many historic moments but his true love jenny eludes him
1608,plot,those three little animals that had that that are castaway on an island
1609,plot,chronicles the activities of real life mobster henry hill and his associates
1610,plot,two married men who get a vacation from marriage a woman who wants to become a professional fighter
1612,plot,a magic genie that will grant wishes
1614,plot,a grotesque hero trying to gain the trust and ultimately love of a young woman a transplanted civil war vet who fights barbarians on mars
1616,plot,a girl whose smart pet helps uncover criminal activity rotund and unlikely martial arts hero
1618,plot,a southern damsel in distress showcasing kaufman s rise to comedic glory including his stints on saturday night live and taxi
1619,plot,double crossing mobster a pair of mismatched partners trying to solve a murder
1620,plot,the voyages of explorers dispatched by the weyland corporation a cowboy who feels threatened by a new astronaut that moves into town
1621,plot,he investigates the disappearance of a wealthy patriarch s niece from 40 years ago a couple of suburban teenagers who are confused about their lives
1625,plot,revolving around the spanish revolution explores one method of escape in your own mind revolves around an arabian thief with a magic carpet genie and his little monkey friend
1627,plot,find love on a ship that eventually hits an iceberg and sinks eight animated segments set to pieces of classical music conducted by leopold stokowski
1629,plot,he tries to bring back the memory of his wife after she s gone through a car accident teen super hero who has to save the city from a mad scientist who has turned into a destructive lizard
1630,plot,a weird pale detective a headless horseman the coming of age of a reckless navy fighter pilot who constantly buzzes the tower much to the frustration of the coffee drinking workers there
1632,plot,group of 3 male friends try to plot and murder their employers a farm equipment chicken duel but it s better known for the music and dancing forbidden by the town s minister
1633,plot,old mans house floats away with a ton of balloons attached to it woman who can not only belt out music but dance
1635,plot,a man wrongly convicted of killing his wife
1638,plot,goes on a quest to to hunt the great white whale
1639,plot,his wife steal a baby from her crib in the middle of the night a killer who stalks the woods at camp crystal lake
1640,plot,learns the meaning of wax on wax off from mr miyagi a woman being stalked by her homicidal brother
1643,plot,a has been rock star who gets the chance to make a comeback
1644,plot,the french revolution and a prisoner jailer conflict is about very strange and scary activities that are not normal
1646,plot,a gigantic shark that attacks people who go to the beach a man working in the corporate world who has had enough
1648,plot,guerrilla warfare takes place in the city of algiers in the country algeria cartoon rabbit framed for the murder of his wife and must save toontown
1651,plot,teenagers gettng ready for a big dance in their high school
1653,plot,creatures living under little kids beds and trying to scare them as a cop who has to go undercover to expose corruption in the force
1658,plot,the idea that our world is not real two detectives tracking down a serial killer whose trademark is the deadly sins
1659,plot,legendary british wwi hero in arabia who led arab tribes in battle against the turks take us into a world where a man who lives in this utopia and he stands out because of his weird hands
1660,plot,a fired sports agent starts his own company and starts dating his blond assistant with a cute son prison guard
1661,plot,start their journey with all of their friends a hunter who stumbles upon a drug deal gone wrong and more than two million dollars in cash near the rio grande
1662,plot,a werewolf two detectives a rookie and a veteran hunt a serial killer who uses the seven deadly sins as his modus operandi
1663,plot,someone dressed in black killing models is about a baby being delivered to safety
1666,plot,the coming of age story of the king of the jungle takes place during world war 2 and where the villain is red skull
1667,plot,three people searching for gold in ancient china investigates the story being a severed ear
1669,plot,where a quiet piano player gets drawn into trouble with pretty gangsters takes place in india and concentrates on a white family
1672,plot,about a woman whose unborn child is of intense interest to her odd neighbors does n t do much but chronicle the making of a fictional film
1673,plot,toys come to life when no ones around a monster finally gets himself an appropriate mate
1677,plot,private detective he travels the country trying all sorts of different wines with a friend
1678,plot,two nyc cops in the narcotics bureau stumble onto a drug smuggling job wears a rainbow afro and joins the circus
1679,plot,her fight to survive a superhero who is granted great powers by an alien ring
1681,plot,an average guy who meets his perfect woman a young hoodlum who rises up through the ranks of the chicago underworld
1682,plot,a hapless convenience store worker who s not even supposed to be there today a circus beautiful trapeze artist who agrees to marry the leader of side show performers
1683,plot,the threat of nuclear war
1685,plot,he plays and features the parting of the red sea
1686,plot,makes fun of in gold member
1687,plot,tells his incredible life story while waiting for the bus depicts a weary gunfighter attempting to settle down with a homestead family
1690,plot,took britain s fab four on a journey to save pepperland from the blue meanies
1691,plot,dancing and rock music has been banned
1694,plot,the early life of bilbo baggins prince of salina trying to preserve his family and societal class
1697,plot,a cannibalistic serial killer
1698,plot,he played his own sister a hypocritical swinging college student who raises hell
1700,plot,tale of redemption a stray dog who saves two kidnapped children
1701,plot,a patient in a psychiatric ward with other crazies
1703,plot,a man who is released from prison and exacts revenge on the prosecuting attorney by terrorizing the attorney s family small town teen obsessed with the italian cycling team vying for the affections of a college girl
1704,plot,groucho becomes the leader of a country that soon goes to war starts out aboard a ship
1707,plot,a man captures a bunch of people in a game where they try to escape and all die leaving a trail of popular candy reeses pieces
1708,plot,group of aging action stars over the hill merceneries dressing as a woman to get a soap opera acting role
1709,plot,a poor boy helped by a magic genie
1710,plot,parody s a tyrant who has to reclaim his spot as the real leader of his country a bureaucrat in a retro future world trying to correct an administrative error
1712,plot,a farm hand becomes the dredd and must save his love revolved around truvy s beauty parlor and it s customers in modern day louisiana
1713,plot,young meets a coven of vampires and falls in love with one named
1714,plot,engage in madcap hijinks while trying to get to a famous concert hall a man killed during a botched mugging
1715,plot,a boy who gets cancer that has his name int he movie
1716,plot,the story of an old man who floats to south america in his balloon lifted house about love family murder and whole lot of good coking
1718,plot,detectives a rookie and a veteran hunt a serial killer who uses the seven deadly sins as his modus operandi centers around the lives of two mob hit men a boxer a gangster s wife and a pair of diner bandits
1719,plot,fell in love with the daughter of a vineyard owner a former cop turned street hustler who accidentally uncovers a police conspiracy
1720,plot,four great actors who ride on horses a young nurse caring for a badly burned plane crash victim
1722,plot,when her sister is missing jill is convinced her kidnapper is back to get her
